machine,cash_count,cash_amount,credit_count,credit_amount,total_count,total_revenue,date
CGG_EB44-AU,102,435.85,142,707.00,244,1142.85,20130901
CGG_EB46-AU,50,221.25,46,229.00,96,450.25,20130901
CGG_FM21-AU,506,2028.50,177,1726.85,683,3755.35,20130901
CGG_FM22-AU,374,1782.05,212,2268.35,586,4050.40,20130901
CGG_FM23-AU,342,1373.85,264,2856.95,606,4230.80,20130901
CGG_FM24-AU,270,1150.55,232,2573.30,502,3723.85,20130901
CGG_FS21-AU,282,1100.45,102,981.45,384,2081.90,20130901
CGG_FS22-AU,279,759.15,54,251.60,333,1010.75,20130901
CGG_FS23-AU,130,627.20,81,1022.60,211,1649.80,20130901
CGG_FS24-AU,301,913.85,63,309.60,364,1223.45,20130901
CGG_FS25-AU,322,979.20,46,244.00,368,1223.20,20130901
CGG_FS26-AU,321,1008.50,72,369.20,393,1377.70,20130901
CGG_FS31-AU,796,1552.25,40,123.60,836,1675.85,20130901
CGG_FS32-AU,864,1768.00,68,213.20,932,1981.20,20130901
CGG_FS33-AU,1572,2524.30,66,188.60,1638,2712.90,20130901
CGG_GC13-AU,221,809.60,124,604.00,345,1413.60,20130901
CGG_GH15-AU,280,682.85,31,107.60,311,790.45,20130901
CGG_GH21-AU,485,882.65,23,72.00,508,954.65,20130901
CGG_GH23-AU,1063,1728.55,85,202.20,1148,1930.75,20130901
CGG_GH24-AU,1983,2621.30,108,165.60,2091,2786.90,20130901
CGG_GH31-AU,1400,1730.75,64,112.20,1464,1842.95,20130901
CGG_GH32-AU,1088,1419.70,39,70.60,1127,1490.30,20130901
CGG_GH33-AU,767,1580.75,50,182.60,817,1763.35,20130901
CGG_GH34-AU,904,1865.45,84,268.60,988,2134.05,20130901
CGG_GH36-AU,1209,2452.55,39,108.20,1248,2560.75,20130901
CGG_GHX1-AU,1019,2975.75,238,1074.00,1257,4049.75,20130901
CGG_GHX3-AU,1264,3766.45,264,1261.20,1528,5027.65,20130901
CGG_GHX5-AU,0,0.00,0,0.00,0,0.00,20130901
CGG_GM11-AU,193,541.15,34,117.60,227,658.75,20130901
CGG_GM16-AU,214,536.10,35,115.00,249,651.10,20130901
CGG_HAY1-AU,381,2206.60,563,4086.75,944,6293.35,20130901
CGG_HAY2-AU,510,2959.90,509,3691.05,1019,6650.95,20130901
CGG_HAY3-AU,1436,7100.10,1177,8478.50,2613,15578.60,20130901
CGG_JSX1-AU,1174,2486.70,126,386.20,1300,2872.90,20130901
CGG_JSX2-AU,1453,2138.20,95,165.40,1548,2303.60,20130901
CGG_LM11-AU,960,1875.05,69,218.20,1029,2093.25,20130901
CGG_LM12-AU,1045,1882.80,84,261.80,1129,2144.60,20130901
CGG_LM13-AU,843,1402.40,46,137.20,889,1539.60,20130901
CGG_LM14-AU,0,0.00,0,0.00,0,0.00,20130901
CGG_LM15-AU,628,1338.40,48,149.60,676,1488.00,20130901
CGG_LM16-AU,806,1685.40,101,341.80,907,2027.20,20130901
CGG_LM30-AU,1309,1612.70,39,65.80,1348,1678.50,20130901
CGG_LM32-AU,2373,2985.25,86,126.40,2459,3111.65,20130901
CGG_LM41-AU,1060,1723.40,64,177.80,1124,1901.20,20130901
CGG_LM42-AU,1032,1579.40,45,118.60,1077,1698.00,20130901
CGG_LM43-AU,1602,1737.25,59,113.00,1661,1850.25,20130901
CGG_LM44-AU,2038,2735.15,66,147.00,2104,2882.15,20130901
CGG_LMX2-AU,309,1578.30,153,1546.50,462,3124.80,20130901
CGG_LR11-AU,688,1275.20,42,120.60,730,1395.80,20130901
CGG_LR12-AU,1048,1792.60,55,142.00,1103,1934.60,20130901
CGG_LR13-AU,1683,3149.65,95,265.80,1778,3415.45,20130901
CGG_LR14-AU,816,1465.25,38,100.20,854,1565.45,20130901
CGG_LR15-AU,149,569.25,106,520.00,255,1089.25,20130901
CGG_LR16-AU,783,1601.30,110,354.80,893,1956.10,20130901
CGG_LR31-AU,306,835.25,59,278.60,365,1113.85,20130901
CGG_LR33-AU,527,1325.40,44,194.20,571,1519.60,20130901
CGG_LR43-AU,826,1967.45,39,139.60,865,2107.05,20130901
CGG_LR47-AU,1308,3365.00,100,389.60,1408,3754.60,20130901
CGG_MB11-AU,932,1725.00,49,135.80,981,1860.80,20130901
CGG_MB12-AU,1298,2476.45,85,234.00,1383,2710.45,20130901
CGG_MB13-AU,809,1512.70,45,122.00,854,1634.70,20130901
CGG_MB14-AU,1146,1558.85,12,24.00,1158,1582.85,20130901
CGG_MB15-AU,746,982.50,40,63.20,786,1045.70,20130901
CGG_MB16-AU,1000,1307.75,51,77.80,1051,1385.55,20130901
CGG_MB17-AU,1696,2128.45,39,65.00,1735,2193.45,20130901
CGG_MB23-AU,1798,2225.20,47,68.40,1845,2293.60,20130901
CGG_MB31-AU,2165,3013.10,90,237.40,2255,3250.50,20130901
CGG_MB32-AU,1939,2299.55,42,59.00,1981,2358.55,20130901
CGG_MB33-AU,1823,2616.70,80,191.60,1903,2808.30,20130901
CGG_MB34-AU,1762,1921.45,40,61.40,1802,1982.85,20130901
CGG_MB35-AU,1126,1735.65,49,122.20,1175,1857.85,20130901
CGG_MB36-AU,2526,2684.80,73,101.40,2599,2786.20,20130901
CGG_MB37-AU,864,1344.90,28,78.60,892,1423.50,20130901
CGG_MB38-AU,2016,2457.55,54,87.40,2070,2544.95,20130901
CGG_MB41-AU,1775,2835.10,76,194.40,1851,3029.50,20130901
CGG_MB42-AU,1046,2225.20,42,114.40,1088,2339.60,20130901
CGG_MB44-AU,1502,3120.65,63,187.60,1565,3308.25,20130901
CGG_MBX1-AU,1269,2902.45,91,276.60,1360,3179.05,20130901
CGG_MBX2-AU,1096,2505.15,84,246.00,1180,2751.15,20130901
CGG_MBX4-AU,810,1690.55,49,142.60,859,1833.15,20130901
CGG_MC21-AU,1037,2757.55,133,973.05,1170,3730.60,20130901
CGG_MC22-AU,676,1523.35,75,597.55,751,2120.90,20130901
CGG_MC23-AU,1056,2700.20,98,693.75,1154,3393.95,20130901
CGG_MK31-AU,259,778.80,25,122.00,284,900.80,20130901
CGG_MK34-AU,218,644.00,45,182.60,263,826.60,20130901
CGG_MK35-AU,112,293.40,11,55.00,123,348.40,20130901
CGG_MM41-AU,2089,3159.05,73,144.80,2162,3303.85,20130901
CGG_MS10-AU,559,700.05,27,44.40,586,744.45,20130901
CGG_MS11-AU,1138,1995.65,68,194.80,1206,2190.45,20130901
CGG_MS12-AU,2020,2380.05,77,124.00,2097,2504.05,20130901
CGG_MS21-AU,1855,2344.45,81,130.60,1936,2475.05,20130901
CGG_MS30-AU,805,1004.90,31,50.40,836,1055.30,20130901
CGG_MS31-AU,2893,4033.55,150,260.60,3043,4294.15,20130901
CGG_MS32-AU,1534,2091.95,86,144.40,1620,2236.35,20130901
CGG_MS41-AU,1229,1536.50,32,55.20,1261,1591.70,20130901
CGG_MS42-AU,2117,2222.85,105,142.20,2222,2365.05,20130901
CGG_MS43-AU,1967,2856.65,64,147.20,2031,3003.85,20130901
CGG_MS44-AU,1630,2198.95,68,110.20,1698,2309.15,20130901
CGG_MS46-AU,1475,1795.65,30,48.00,1505,1843.65,20130901
CGG_MY21-AU,929,1631.25,34,80.20,963,1711.45,20130901
CGG_MY22-AU,550,1190.85,25,68.20,575,1259.05,20130901
CGG_MY23-AU,773,1458.05,37,116.00,810,1574.05,20130901
CGG_MY24-AU,0,0.00,0,0.00,0,0.00,20130901
CGG_MY25-AU,1204,2343.70,70,214.60,1274,2558.30,20130901
CGG_MY31-AU,558,1156.55,61,203.20,619,1359.75,20130901
CGG_MY32-AU,705,1523.60,57,173.00,762,1696.60,20130901
CGG_MY33-AU,376,844.50,32,107.60,408,952.10,20130901
CGG_MY34-AU,576,1336.35,25,77.20,601,1413.55,20130901
CGG_MY35-AU,359,826.00,37,121.20,396,947.20,20130901
CGG_MY41-AU,1860,3421.30,100,262.20,1960,3683.50,20130901
CGG_MY42-AU,2633,4269.40,112,273.20,2745,4542.60,20130901
CGG_MY43-AU,933,2210.85,52,150.20,985,2361.05,20130901
CGG_MY44-AU,523,1284.55,28,86.60,551,1371.15,20130901
CGG_MY45-AU,846,2199.65,66,221.00,912,2420.65,20130901
CGG_MY46-AU,1803,4801.95,111,350.80,1914,5152.75,20130901
CGG_MY47-AU,1286,3322.70,88,282.60,1374,3605.30,20130901
CGG_MY51-AU,1165,3433.55,99,414.20,1264,3847.75,20130901
CGG_MY52-AU,1196,3846.15,203,1214.80,1399,5060.95,20130901
CGG_MY53-AU,708,2195.20,78,374.20,786,2569.40,20130901
CGG_MY54-AU,1032,3515.25,158,926.60,1190,4441.85,20130901
CGG_MY55-AU,1235,3713.40,91,375.40,1326,4088.80,20130901
CGG_MY56-AU,1147,4139.00,168,1050.40,1315,5189.40,20130901
CGG_MY57-AU,1119,3506.10,107,463.20,1226,3969.30,20130901
CGG_PNR1-AU,897,2702.50,290,870.00,1187,3572.50,20130901
CGG_PNR2-AU,112,339.05,10,30.00,122,369.05,20130901
CGG_RBX4-AU,0,0.00,0,0.00,0,0.00,20130901
CGG_RBX5-AU,312,1039.90,74,287.00,386,1326.90,20130901
CGG_RBX6-AU,400,1529.90,230,913.00,630,2442.90,20130901
CGG_RBX7-AU,307,1156.90,147,584.00,454,1740.90,20130901
CGG_RS11-AU,801,911.45,30,45.40,831,956.85,20130901
CGG_RS13-AU,663,771.50,39,61.80,702,833.30,20130901
CGG_RS14-AU,1641,1939.25,60,153.80,1701,2093.05,20130901
CGG_RS15-AU,907,1196.90,40,78.00,947,1274.90,20130901
CGG_RS16-AU,1531,2216.25,90,253.60,1621,2469.85,20130901
CGG_RS20-AU,1463,2039.55,79,178.20,1542,2217.75,20130901
CGG_RS21-AU,1705,2171.30,64,102.40,1769,2273.70,20130901
CGG_RS22-AU,2377,3364.45,78,199.00,2455,3563.45,20130901
CGG_RS23-AU,1796,2185.15,79,124.40,1875,2309.55,20130901
CGG_RS30-AU,1576,2438.35,98,253.00,1674,2691.35,20130901
CGG_RS31-AU,1982,2630.70,68,108.40,2050,2739.10,20130901
CGG_RS32-AU,1193,2203.20,99,314.60,1292,2517.80,20130901
CGG_RS33-AU,1389,1817.85,49,86.80,1438,1904.65,20130901
CGG_RS41-AU,1390,2309.40,99,255.40,1489,2564.80,20130901
CGG_RS42-AU,1453,2807.00,99,285.20,1552,3092.20,20130901
CGG_RS43-AU,775,1327.00,49,122.20,824,1449.20,20130901
CGG_RS44-AU,577,1121.15,25,71.60,602,1192.75,20130901
CGG_RS45-AU,1582,2766.20,91,239.80,1673,3006.00,20130901
CGG_RS46-AU,839,1732.00,61,191.80,900,1923.80,20130901
CGG_RS50-AU,439,750.90,25,46.60,464,797.50,20130901
CGG_RS53-AU,875,1895.55,75,224.00,950,2119.55,20130901
CGG_RSX1-AU,209,405.75,7,18.60,216,424.35,20130901
CGG_RSX2-AU,549,1041.40,34,97.40,583,1138.80,20130901
CGG_RSX3-AU,441,965.45,35,128.00,476,1093.45,20130901
CGG_RT12-AU,1148,2930.05,98,433.00,1246,3363.05,20130901
CGG_SS31-AU,667,1327.90,47,219.60,714,1547.50,20130901
CGG_SS32-AU,465,898.20,21,71.20,486,969.40,20130901
CGG_SW30-AU,392,1196.35,71,586.00,463,1782.35,20130901
CGG_SW31-AU,1194,2857.60,93,268.40,1287,3126.00,20130901
CGG_SW32-AU,398,1405.10,69,685.00,467,2090.10,20130901
CGG_SW33-AU,601,1484.70,51,155.60,652,1640.30,20130901
CGG_SW34-AU,631,2292.85,146,1341.00,777,3633.85,20130901
CGG_SW35-AU,580,1520.45,52,152.40,632,1672.85,20130901
CGG_TM10-AU,2095,4926.40,421,1574.55,2516,6500.95,20130901
CGG_TMX3-AU,1256,4023.20,233,1307.80,1489,5331.00,20130901
CGG_TMX4-AU,1381,4340.10,279,1538.90,1660,5879.00,20130901
CGG_TMX5-AU,1725,4807.50,389,2225.15,2114,7032.65,20130901
CGG_TMX6-AU,1713,5365.10,388,2266.95,2101,7632.05,20130901
CGG_TMX7-AU,1407,3534.65,316,1187.35,1723,4722.00,20130901
CGG_TMX8-AU,2520,6459.95,858,3288.60,3378,9748.55,20130901
CGG_TMX9-AU,2657,6168.80,393,1411.65,3050,7580.45,20130901
CGG_TPX1-AU,1130,2353.05,176,566.80,1306,2919.85,20130901
CGG_US10-AU,1259,1691.05,37,60.00,1296,1751.05,20130901
CGG_WES1-AU,427,1636.40,100,589.00,527,2225.40,20130901
CGG_WES2-AU,773,2813.30,166,902.15,939,3715.45,20130901
CGG_YA11-AU,881,1202.25,34,53.60,915,1255.85,20130901
CGG_YA13-AU,2266,3039.20,75,121.80,2341,3161.00,20130901
CGG_YA14-AU,1677,2323.00,79,128.80,1756,2451.80,20130901
CGG_YA15-AU,0,0.00,0,0.00,0,0.00,20130901
CGG_YA18-AU,1124,2018.20,45,111.80,1169,2130.00,20130901
CGG_YA20-AU,1964,2856.00,73,117.80,2037,2973.80,20130901
CGG_YA21-AU,1242,1662.35,43,73.80,1285,1736.15,20130901
CGG_YA23-AU,907,1311.95,35,62.20,942,1374.15,20130901
CGG_YA31-AU,1460,3033.95,81,239.40,1541,3273.35,20130901
CGG_YA32-AU,1069,2120.55,55,185.20,1124,2305.75,20130901
CGG_YA34-AU,881,1943.80,50,221.00,931,2164.80,20130901
CGG_YA35-AU,1000,2459.60,64,271.60,1064,2731.20,20130901
CGG_YA36-AU,618,1393.80,46,196.60,664,1590.40,20130901
CGG_YAX1-AU,857,2274.40,76,272.80,933,2547.20,20130901
CGG_YAX2-AU,741,1799.90,70,239.20,811,2039.10,20130901
CGG_YAX3-AU,282,755.95,22,80.00,304,835.95,20130901
CGG_YAX4-AU,406,982.30,39,167.60,445,1149.90,20130901
CGG_YCX1-AU,284,660.00,33,144.00,317,804.00,20130901
CGG_AP21-AU,513,1202.40,57,171.80,570,1374.20,20131001
CGG_BC21-AU,279,1106.45,180,2046.90,459,3153.35,20131001
CGG_BC41-AU,353,1253.40,163,788.60,516,2042.00,20131001
CGG_BC42-AU,112,436.75,54,270.00,166,706.75,20131001
CGG_BC43-AU,232,916.80,252,1232.60,484,2149.40,20131001
CGG_BR22-AU,527,1118.10,69,234.60,596,1352.70,20131001
CGG_BR23-AU,871,2204.75,119,527.00,990,2731.75,20131001
CGG_BR26-AU,918,1889.70,85,249.40,1003,2139.10,20131001
CGG_BR31-AU,885,2002.30,15,69.00,900,2071.30,20131001
CGG_BR32-AU,945,1792.80,53,144.40,998,1937.20,20131001
CGG_BR33-AU,383,874.30,71,330.20,454,1204.50,20131001
CGG_BR34-AU,1687,3064.00,84,214.60,1771,3278.60,20131001
CGG_BR35-AU,1019,2508.10,68,290.20,1087,2798.30,20131001
CGG_BR41-AU,155,577.10,48,240.00,203,817.10,20131001
CGG_BR42-AU,668,1515.65,104,372.00,772,1887.65,20131001
CGG_BR43-AU,106,393.90,107,535.00,213,928.90,20131001
CGG_BR44-AU,165,409.90,15,48.60,180,458.50,20131001
CGG_BR45-AU,86,363.90,105,518.00,191,881.90,20131001
CGG_BS11-AU,206,891.40,146,723.00,352,1614.40,20131001
CGG_BS12-AU,0,0.00,0,0.00,0,0.00,20131001
CGG_BS13-AU,214,906.55,146,721.00,360,1627.55,20131001
CGG_BS16-AU,179,716.60,84,415.00,263,1131.60,20131001
CGG_BS17-AU,587,1585.85,71,521.00,658,2106.85,20131001
CGG_BS18-AU,561,1312.70,79,324.00,640,1636.70,20131001
CGG_BS21-AU,1455,2774.45,68,204.60,1523,2979.05,20131001
CGG_BS22-AU,1025,1689.20,42,112.20,1067,1801.40,20131001
CGG_BS23-AU,978,1945.70,62,156.40,1040,2102.10,20131001
CGG_BS24-AU,1220,2138.40,64,172.40,1284,2310.80,20131001
CGG_BS25-AU,1569,3179.65,104,306.40,1673,3486.05,20131001
CGG_BS26-AU,2137,4335.20,120,322.40,2257,4657.60,20131001
CGG_BS27-AU,2495,5455.85,138,410.00,2633,5865.85,20131001
CGG_BS29-AU,985,2443.15,47,154.00,1032,2597.15,20131001
CGG_BS31-AU,963,2325.65,58,179.20,1021,2504.85,20131001
CGG_BS32-AU,1257,2945.90,60,178.60,1317,3124.50,20131001
CGG_BS34-AU,128,303.25,1,4.00,129,307.25,20131001
CGG_BS35-AU,854,2035.00,46,141.60,900,2176.60,20131001
CGG_BS36-AU,2190,5217.00,126,410.80,2316,5627.80,20131001
CGG_BS37-AU,2090,5180.30,113,362.40,2203,5542.70,20131001
CGG_CCX1-AU,226,1237.95,210,2546.10,436,3784.05,20131001
CGG_CCX2-AU,297,1710.40,225,2391.80,522,4102.20,20131001
CGG_CCX3-AU,84,409.05,67,646.80,151,1055.85,20131001
CGG_CCX4-AU,65,329.05,55,525.40,120,854.45,20131001
CGG_CCX5-AU,398,3037.40,198,2347.50,596,5384.90,20131001
CGG_CCX6-AU,86,631.00,129,1918.30,215,2549.30,20131001
CGG_CL11-AU,788,1645.30,94,292.60,882,1937.90,20131001
CGG_CLX2-AU,973,2027.70,51,156.00,1024,2183.70,20131001
CGG_CPX1-AU,2015,5921.85,233,997.40,2248,6919.25,20131001
CGG_CPX2-AU,950,2507.50,143,575.40,1093,3082.90,20131001
CGG_CS21-AU,932,2514.90,200,909.60,1132,3424.50,20131001
CGG_CS22-AU,715,1434.90,88,262.40,803,1697.30,20131001
CGG_EB29-AU,547,1463.15,58,229.00,605,1692.15,20131001
CGG_EB31-AU,743,1878.15,63,255.00,806,2133.15,20131001
CGG_EB32-AU,946,2312.30,79,308.00,1025,2620.30,20131001
CGG_EB33-AU,1761,4300.15,95,379.00,1856,4679.15,20131001
CGG_EB34-AU,1175,2478.20,60,181.20,1235,2659.40,20131001
CGG_EB35-AU,1409,3759.75,147,574.20,1556,4333.95,20131001
CGG_EB36-AU,1252,3257.85,130,508.40,1382,3766.25,20131001
CGG_EB41-AU,631,2020.25,82,545.00,713,2565.25,20131001
CGG_EB42-AU,253,966.75,142,698.00,395,1664.75,20131001
CGG_EB44-AU,135,526.05,174,863.00,309,1389.05,20131001
CGG_EB46-AU,0,0.00,0,0.00,0,0.00,20131001
CGG_FM21-AU,451,1685.25,205,2133.45,656,3818.70,20131001
CGG_FM22-AU,336,1540.70,234,2585.50,570,4126.20,20131001
CGG_FM23-AU,389,1569.40,268,2959.20,657,4528.60,20131001
CGG_FM24-AU,278,1173.40,230,2622.10,508,3795.50,20131001
CGG_FS21-AU,265,995.65,115,1111.20,380,2106.85,20131001
CGG_FS22-AU,286,787.45,77,393.00,363,1180.45,20131001
CGG_FS23-AU,159,658.15,123,1500.85,282,2159.00,20131001
CGG_FS24-AU,346,899.30,61,312.60,407,1211.90,20131001
CGG_FS25-AU,316,906.50,87,441.60,403,1348.10,20131001
CGG_FS26-AU,337,1017.40,75,378.00,412,1395.40,20131001
CGG_FS31-AU,816,1480.50,62,176.60,878,1657.10,20131001
CGG_FS32-AU,975,1933.20,86,279.20,1061,2212.40,20131001
CGG_FS33-AU,1653,2787.65,70,208.00,1723,2995.65,20131001
CGG_GC13-AU,249,915.50,145,707.00,394,1622.50,20131001
CGG_GH15-AU,298,682.30,43,146.60,341,828.90,20131001
CGG_GH21-AU,501,918.90,29,85.60,530,1004.50,20131001
CGG_GH23-AU,1138,1968.90,102,250.20,1240,2219.10,20131001
CGG_GH24-AU,2108,2807.95,117,184.40,2225,2992.35,20131001
CGG_GH31-AU,1553,1959.25,71,129.80,1624,2089.05,20131001
CGG_GH32-AU,1328,1748.95,62,104.00,1390,1852.95,20131001
CGG_GH33-AU,894,2118.25,110,454.00,1004,2572.25,20131001
CGG_GH34-AU,952,2010.90,96,309.00,1048,2319.90,20131001
CGG_GH36-AU,1307,2607.45,42,126.20,1349,2733.65,20131001
CGG_GHX1-AU,1030,2818.70,165,727.40,1195,3546.10,20131001
CGG_GHX3-AU,902,2540.85,172,786.20,1074,3327.05,20131001
CGG_GHX5-AU,358,915.05,63,295.80,421,1210.85,20131001
CGG_GM11-AU,186,521.00,45,159.20,231,680.20,20131001
CGG_GM16-AU,195,483.20,45,162.00,240,645.20,20131001
CGG_HAY1-AU,344,2123.10,524,3826.90,868,5950.00,20131001
CGG_HAY2-AU,585,3341.80,597,4338.25,1182,7680.05,20131001
CGG_HAY3-AU,1527,7610.50,1203,8727.80,2730,16338.30,20131001
CGG_JSX1-AU,1195,2517.40,146,477.00,1341,2994.40,20131001
CGG_JSX2-AU,1689,2484.50,91,160.80,1780,2645.30,20131001
CGG_LM11-AU,961,1738.75,75,241.80,1036,1980.55,20131001
CGG_LM12-AU,1015,1769.80,68,214.20,1083,1984.00,20131001
CGG_LM13-AU,754,1267.80,59,172.00,813,1439.80,20131001
CGG_LM14-AU,189,335.21,0,0.00,189,335.21,20131001
CGG_LM15-AU,571,1135.20,53,165.60,624,1300.80,20131001
CGG_LM16-AU,924,1936.15,78,259.20,1002,2195.35,20131001
CGG_LM30-AU,1339,1719.25,64,98.40,1403,1817.65,20131001
CGG_LM32-AU,2335,3082.05,99,143.00,2434,3225.05,20131001
CGG_LM41-AU,1195,1966.00,49,125.80,1244,2091.80,20131001
CGG_LM42-AU,1054,1587.80,51,123.60,1105,1711.40,20131001
CGG_LM43-AU,1980,2148.65,54,112.80,2034,2261.45,20131001
CGG_LM44-AU,1985,2537.35,86,214.20,2071,2751.55,20131001
CGG_LMX2-AU,290,1495.05,178,1853.00,468,3348.05,20131001
CGG_LR11-AU,726,1348.40,57,166.20,783,1514.60,20131001
CGG_LR12-AU,1228,2144.35,54,151.80,1282,2296.15,20131001
CGG_LR13-AU,1954,3515.75,108,289.40,2062,3805.15,20131001
CGG_LR14-AU,917,1624.80,38,114.20,955,1739.00,20131001
CGG_LR15-AU,210,736.95,88,423.00,298,1159.95,20131001
CGG_LR16-AU,883,1721.20,127,397.80,1010,2119.00,20131001
CGG_LR31-AU,370,961.00,69,303.80,439,1264.80,20131001
CGG_LR33-AU,597,1547.80,61,264.80,658,1812.60,20131001
CGG_LR43-AU,816,1922.50,46,167.20,862,2089.70,20131001
CGG_LR47-AU,1197,3171.55,104,422.60,1301,3594.15,20131001
CGG_MB11-AU,949,1785.00,45,124.80,994,1909.80,20131001
CGG_MB12-AU,1445,2760.05,75,208.20,1520,2968.25,20131001
CGG_MB13-AU,909,1676.25,35,93.40,944,1769.65,20131001
CGG_MB14-AU,1152,1568.20,13,20.20,1165,1588.40,20131001
CGG_MB15-AU,831,1095.05,43,68.80,874,1163.85,20131001
CGG_MB16-AU,1075,1426.70,67,114.00,1142,1540.70,20131001
CGG_MB17-AU,1651,2121.70,61,93.40,1712,2215.10,20131001
CGG_MB23-AU,1887,2307.75,59,90.20,1946,2397.95,20131001
CGG_MB31-AU,2314,3262.05,102,221.80,2416,3483.85,20131001
CGG_MB32-AU,2377,2672.75,63,86.80,2440,2759.55,20131001
CGG_MB33-AU,2051,3027.75,82,191.80,2133,3219.55,20131001
CGG_MB34-AU,1999,2142.65,50,74.00,2049,2216.65,20131001
CGG_MB35-AU,1294,1987.85,58,148.60,1352,2136.45,20131001
CGG_MB36-AU,2802,3041.45,99,150.00,2901,3191.45,20131001
CGG_MB37-AU,1011,1483.15,37,95.40,1048,1578.55,20131001
CGG_MB38-AU,2166,2735.10,43,66.20,2209,2801.30,20131001
CGG_MB41-AU,1855,3000.00,76,214.00,1931,3214.00,20131001
CGG_MB42-AU,1183,2403.00,51,159.00,1234,2562.00,20131001
CGG_MB44-AU,1540,3162.10,79,244.20,1619,3406.30,20131001
CGG_MBX1-AU,1480,3451.35,89,279.20,1569,3730.55,20131001
CGG_MBX2-AU,1297,2960.35,130,404.20,1427,3364.55,20131001
CGG_MBX4-AU,908,1957.00,65,201.60,973,2158.60,20131001
CGG_MC21-AU,1074,2717.80,117,844.55,1191,3562.35,20131001
CGG_MC22-AU,738,1919.45,95,664.90,833,2584.35,20131001
CGG_MC23-AU,1044,2431.85,103,700.40,1147,3132.25,20131001
CGG_MK31-AU,275,796.75,34,155.20,309,951.95,20131001
CGG_MK34-AU,203,596.00,49,209.00,252,805.00,20131001
CGG_MK35-AU,153,395.75,28,121.00,181,516.75,20131001
CGG_MM41-AU,2289,3497.70,91,203.00,2380,3700.70,20131001
CGG_MS10-AU,605,746.65,29,54.00,634,800.65,20131001
CGG_MS11-AU,1253,2262.50,79,227.40,1332,2489.90,20131001
CGG_MS12-AU,2202,2577.30,77,117.20,2279,2694.50,20131001
CGG_MS21-AU,1996,2617.15,83,135.40,2079,2752.55,20131001
CGG_MS30-AU,864,1124.05,52,85.60,916,1209.65,20131001
CGG_MS31-AU,2832,4019.45,88,148.80,2920,4168.25,20131001
CGG_MS32-AU,1786,2450.85,91,142.60,1877,2593.45,20131001
CGG_MS41-AU,1337,1695.25,46,66.40,1383,1761.65,20131001
CGG_MS42-AU,2154,2334.75,73,94.60,2227,2429.35,20131001
CGG_MS43-AU,2165,3175.85,77,172.80,2242,3348.65,20131001
CGG_MS44-AU,1809,2371.80,73,148.00,1882,2519.80,20131001
CGG_MS46-AU,1506,1934.90,40,70.60,1546,2005.50,20131001
CGG_MY21-AU,994,1703.40,42,110.00,1036,1813.40,20131001
CGG_MY22-AU,489,1040.90,42,145.00,531,1185.90,20131001
CGG_MY23-AU,932,1732.05,30,75.80,962,1807.85,20131001
CGG_MY24-AU,0,0.00,0,0.00,0,0.00,20131001
CGG_MY25-AU,1334,2567.55,35,105.00,1369,2672.55,20131001
CGG_MY31-AU,575,1182.80,88,274.20,663,1457.00,20131001
CGG_MY32-AU,721,1515.70,57,182.00,778,1697.70,20131001
CGG_MY33-AU,367,818.85,38,132.60,405,951.45,20131001
CGG_MY34-AU,484,1240.70,33,104.00,517,1344.70,20131001
CGG_MY35-AU,351,825.80,41,136.80,392,962.60,20131001
CGG_MY41-AU,1662,3013.70,77,208.80,1739,3222.50,20131001
CGG_MY42-AU,2632,4439.75,127,324.20,2759,4763.95,20131001
CGG_MY43-AU,1032,2507.15,41,120.60,1073,2627.75,20131001
CGG_MY44-AU,468,1164.05,25,76.00,493,1240.05,20131001
CGG_MY45-AU,935,2446.60,67,220.20,1002,2666.80,20131001
CGG_MY46-AU,1859,4906.75,106,351.60,1965,5258.35,20131001
CGG_MY47-AU,1420,3572.20,97,306.80,1517,3879.00,20131001
CGG_MY51-AU,1209,3541.10,117,486.60,1326,4027.70,20131001
CGG_MY52-AU,1284,4185.05,211,1298.00,1495,5483.05,20131001
CGG_MY53-AU,501,1501.80,53,269.00,554,1770.80,20131001
CGG_MY54-AU,885,2974.65,137,792.80,1022,3767.45,20131001
CGG_MY55-AU,1160,3519.80,136,617.80,1296,4137.60,20131001
CGG_MY56-AU,1238,4462.40,180,1040.80,1418,5503.20,20131001
CGG_MY57-AU,1187,3636.45,127,596.00,1314,4232.45,20131001
CGG_PNR1-AU,864,2601.70,265,795.00,1129,3396.70,20131001
CGG_PNR2-AU,111,333.80,8,24.00,119,357.80,20131001
CGG_RBX4-AU,164,459.65,22,83.00,186,542.65,20131001
CGG_RBX5-AU,337,1285.75,95,368.00,432,1653.75,20131001
CGG_RBX6-AU,462,1770.10,219,871.00,681,2641.10,20131001
CGG_RBX7-AU,384,1409.80,130,507.00,514,1916.80,20131001
CGG_RS11-AU,658,743.70,25,39.60,683,783.30,20131001
CGG_RS13-AU,592,655.90,22,33.40,614,689.30,20131001
CGG_RS14-AU,1648,1768.45,57,144.20,1705,1912.65,20131001
CGG_RS15-AU,882,1168.90,48,87.80,930,1256.70,20131001
CGG_RS16-AU,1591,2212.15,84,228.40,1675,2440.55,20131001
CGG_RS20-AU,1555,2195.20,95,278.00,1650,2473.20,20131001
CGG_RS21-AU,1833,2319.55,72,109.80,1905,2429.35,20131001
CGG_RS22-AU,2785,3819.40,107,254.80,2892,4074.20,20131001
